content	toxic
一方面，俄罗斯没🈶非洲殖民史，没有黑人💢🎁贸易1️⃣方🍜，全球化时代苏联国籍很难拿，而且非洲人更适合移民到美英法最后，俄罗斯白人至⬆主义者不少，而且没有政治正确	1
又不给做绝🌧️又圣母只能让流浪🐱越来越多都成生态杀手了	1
"⬇文所说的直男，是""顺性别异性恋""的简称，不涉及褒贬和性格、爱好。👴是很多观念和爱👌小众的直👨，我也支持，准确说是支持所🈶人发出自己的声🎵，因为按照其他标准划分，每个人都可能是某种意义⬆的少数。但是，我想说两点。①现实🀄，不是熟人或不是必要场合，却强调这个，别人也🈶反感的权利。比方说异性恋🀄也🈶条件不差但选择不婚👋恋一直单身的，这部分人面临的压力未必比Igbt小，但他也👋🉑能⬆班第一天，就4️⃣处嚷嚷自己独身。②在网络上，尤其是网球，气🐘，流行女歌手，语言学，兽人，cos等，gbt占比较高的圈子，也请予以对直男爱👌者尊重而不是看到一个同好就默认取向、发肌肉图骚扰。如果你们觉🉐在社会大群体🀄出贵是勇敢的，🌶️么也应该支持在直👨占少数的群体中发声是勇敢的。"	1
打👊打输了你就开始生活👋如意⚠了？古墓派👊🔟了属于是	1
没🈶⬆🍜1️⃣些🧹操作，你现在可能连🍚都吃👋饱。	0
在王者开个变声器打打辅助取个软甜🧵👩名，👅🐶和米分分⏰来，数麻了	1
👋❌了快感恩命贵们吧	1
反击他🐴。她就是想赚男人的钱。你还真信	1
通讯录🚪不要再打着爱与正义的旗号四处行骗了。装作可怜兮兮的样子博取同情心，实际上内心比谁都阴暗便态。生活不顺得不到他人关注无法找到认同感，就靠来当通讯录来博取他人的眼球，靠在网上乱骂来发泄生活🀄积攒的怨气。简单来说就是1️⃣群懦弱的🐭，1️⃣群阴暗的出生。只能靠抱团取暖来苟延残喘了。	1
小🧵👩捅你是看得起你，你看她👋嫁给你，外面多少人排着队求捅呢	1
在🀄国，你这种烂📦🌧️1️⃣般被人叫做普✉女⁉	1
女👊🔟🚪速来挨骂😆😆	1
你给👨的写🐔🥣,也得👨的信啊,十根金条你当真么?还不是😁😁就过去了,没想着真💊买,哪怕换成十根🍫,你也只是当个段子听,绝✅👋会真的要你✅🐘给你买的.但是你说十根烤肠,人家女的听完是真的立马就让对象去买的,也不管吃不吃的完,反正就得买	1
你气炸了的部分原因也🈶物化女性的成分🎱？认为🀄国👩性是中国男性的伴侣，但是这👋是印度，👩性也能顶半边天。👩性和黑人和👴外谈恋爱我觉得不要去管🌶️么多，但是如果存在烂交群P等事情，发现1️⃣个公布一个，毕竟违法了。	0
兄弟，辛苦了，现在喷吧基📕被拿⬇来了，就👻母跟几个还在苟延残喘，好好休息，明天再战	1
微博👩厕🔒不是很正常吗	1
🈚良账号又来骗流量的吧。媚外📕质是所🈶穷地方的人向往富裕地区的人，泰国越南妹就像商品1️⃣样被西方人挑选，租妻盛行，还不够媚外？！👴反正没见过🀄国女性这么样的，倒是不是贫💤地区的👨性娶黑👩。	1
🏫和黑🐶都👋是👌🀀🀂	1
但是在启蒙阶段，最起码让他🚪知道什么是同性恋，什么是异性恋，什么是范性恋，什么是双性恋什么是性单恋让他们知道有这一类人的存在，并让他🚪学会尊重，这也不是作为🀄华民族的美德吗¿	0
这就受不了了¿知道美国多少白👨为了追小🧵👩玩极限运动，命都没了吗？	1
👨权是成不了气候的，反👩权倒🈶可能，想要崛起还🉐让女权把舔🐶龟男打的退🈚🉑退，事实就是男理🀄客舔🐶龟👨1️⃣抓1️⃣大把	1
为了性去跪舔女人，为了性被吃干抹净，是有多🉑怜啊，你🚪是怎么克服性这个弱点的，我认为吃😍普龙，还有补佳乐最👌，因为，我作为💊娘过来人的经验，保证吃了无欲🈚求，这样👩就👋能利用性这个弱点了，有条件的话，最👌去变个性，这样就🉑以挑战👩的性取向了，到时候可以扬言“有本事就百合”之类的。	1
不值🉐批判，中华盛产田园女，她们爱去哪去哪吧，去祸害别的人类吧	1
国👨🛌过外国女人不也得意洋洋，国内也🈶例子。1️⃣天到晚日本女人贤惠，印度女人给嫁妆，美国女人随夫姓，穆斯林👩贞洁，俄罗斯乌克兰👩漂💡，非洲👩身材👌，论起🐛洋媚外👨不比女人差。	1
上帝是个啥？大家都是人你凭什么把人🚪分出个高低贵贱，有这个时间还不如找个工作来证明自己女性能撑起一片天而👋是玩封建想靠婚姻混☀️子，婚姻是对双方的枷🔒而👋是保护	1
這👨的據說👌像還原諒了她，👋理解	0
不是一回事吧，就像🐴尔克斯的马孔多，陈忠实的白鹿原。	0
小🧵👩真是心地善良呢，为什么不让流浪🐱住进她家呢	1
犹太🐶在后🍜给他撑腰	1
那👋至于，👴看着江苏跟广东互黑比较多，再就是跟🌶️几个一卷的省份互相黑比较多，主要是👴说💊吊打这几省的高考	1
白人欺负黑人,要发声。黑人欺负黄种人，沉默	1
果然🐛混💢🎁大蛆就是🐛混💢🎁大蛆连最基本说话都不会说	1
时间要打多久¿我想👴🚪👋💊做决定，过去是由杨笠，以后是由唐婧或尹清红，或者👩👊的将来的什么小🧵👩，由她🚪去决定，就是说她🚪要打多久，就打多久，1️⃣直打到完全胜利！	1
禁止倒🌶️📝	0
😓😓😓看见了，👴早就举报了，这玩意就是最恶🆕的	0
原来是睾贵的八旗老百京王爷啊？🌶️没事了¿?¿¿	1
为什么🐶觉🉐人类的💩很香？并且吃的津津🈶味？	0
赛俩目我们俩1️⃣样，这buff叠两层🤣	0
在东北上学的人表示，他🚪1️⃣部分人，直球直起来很离谱，很自私，就是说的话完全不考虑别人💭，但凡1️⃣点👋顺心就咋咋呼呼的，这种个例占比虽然也不多，但碰上了真是恶🆕🉐够呛	1
2022年6🈷9日，他在被人破防后删掉了“恐同症”系列2到10的所有帖子，距今1天，望周知	1
有些幕刃真的是。。。。	1
人造子宫👌东西啊，只💊🈶钱，你就能选择自己后代的血统，假设基因🎬技术成熟了，还能自定义某些🀀🀂，令人类在全方位更进1️⃣步	0
⭕文🐙主要是反外，而且嘛，核心还是🍚白。让那帮子🐢洋的咋活？😆	1
反✅！👩权比默更🉑恨！	1
男生是正常人反应，👧是巨🦅	1
我是个直女。我觉🉐同性恋是正常的，不是变态，只是性取向里的一种选择而已，应该尊重。但是我一想到👩👩👴生理上非常排斥，觉得🈶点恶🆕。我这是👋尊重👩同吗🤔	1
其实👴讨厌同性恋很大一部分的原因是因为同性恋的支持者，尤其是我在追番的时候就看到一群NT在官配CP或后宫番里面刷👨👨或女👩CP	1
👴真的⬆大学之前都没听过👴身边的人也没人知道直到碰到了河🀁室友，她跟我讲她🚪河南人为什么偷️⃣盖还开玩😁的教我们怎么偷️⃣盖😅	0
异性恋比同性恋多👌几万倍，肯定异性恋高。很多恶🆕的既同性又异性恋的，把病菌感染给自己的异性恋伴侣关键这病毒根源就是同性恋	1
1️⃣个国家👩性的待遇是受男性影响的，如果战争来临，👨都不保女的，落入敌🖐️的👩连牲口的待遇都👋会有，这是有前车之鉴的，历史上大小战役，👨💀战，哪怕国家沦陷，👩也不会过的太糟糕，但是一旦军队一击即溃，1️⃣撤千里，最后🌶️些女人都只有沦为玩物的下场👩👊应该庆幸现在👋是封建时代，否则必定是凌迟之罚	1
所以大家要团结起来对付这帮地域黑喷子，而不是黑不到自己时就成为帮凶😄	1
舔🐶也📕来不是结婚去的，骗炮的，骗钱的，👩👊自己都知道不靠谱	1
这样的黑💥子严惩不贷	1
🐴呀这肥🐷👌恶🆕	1
男权最大的❌误就是现在就反击了，欲令其亡，先令其狂。大部分👅🐶都绝望了才是出🖐️时机，出🖐️太早只会让她🚪温和的处于优势地位，就像房地产尾大不掉。	1
哟呵结果又放鸽子了？不要脸的杂🍺重大教务处有空理你这种瘪3️⃣？¿？可能吗？！	1
说河南话就是河南人¿你知道🀄原官话范围🈶多大¿	0
👋以为耻，👋好好想想为什么会被女权🍺评。	0
不好意思，你们的言论我看不懂，因为我从来没有靠过男人（除了👴爸爸），也没🈶诋毁过任何一个正常👨性你们说的那些人跟我也👋是1️⃣个圈子的，👴也无法理解，所以，我也只是从我的角度说出👴的💭，意见👋1️⃣样很正常，我也接受任何的🍺评	0
1.造谣2.举报3立🃏坊4演圣母5当圣女6.复读机7.撕b	1
人造子宫出来了要她们何用	1
我都想知道ta🚪这些自称是👩性的人到底是不是真的。当初捉👩👊结果捉到的是👨的，还🈶美国🌶️里fbi都到maga和natifa里当卧底。	0
这B💊浸猪笼	1
广州已经偷偷抓3️⃣非黑人几个🈷了，现在逐渐放在阳光⬇了。	0
楼主圈子太小，🉑以去🀁京或者广州，武汉或者成都🍺🎱1️⃣条街和大学附近看看，现实会告诉你答案。武汉女大学生被黑人感染艾滋病，自己百度一下，你就知道了。😅🤣😆🐶	0
我媳妇也会打👊！节假日忘记买🎁她👿了，👴说我生☀️你怎么不买给我¿结果她更气了，叫我去外面问问是👋是所有男的都应该给女的买！😅WTF¿！	1
养殖的🐶🍖就是为了吃的，娃娃鱼都有养殖的了，吃个🐶🍖🈶啥大👋了的	0
一眼lkd现实🀄没人要的柜物罢了	1
不过👋会就是嘿嘿🎱？	1
不要当👅🐶不要当👅🐶，把👩当男人1️⃣样对待，男女平等，约她来就来，不来就赶紧再约⬇1️⃣个，什么🐶🍺持之以恒的追求，🌶️是💀缠烂打，幕刃最讨厌死缠烂打了。	1
有个贵物同支持🐔农屠邮，却不知道🐔农也🐰同	1
你想多了，倒贴，媚黑👩倒贴😆	1
没❌，基本上是社死的结局，真搞不懂评论区居然还🈶人扯什么🍺判👋🍺判的骂娘。都直接送到终点了，大家才懒🉐扯嘴皮子……	0
👴觉得，你🉑以在淘宝开定制戒指服务，接单给😁黑做，你这等于有一个几百个小工的工厂啊	1
哟吼，把你设计的很完美¿完美在哪?没图你说个鸡儿？	1
太惨了，别在意，那些人都是个der	1
可以理解，你身边估计没🈶这样的人，你对同性恋的了解🉑能仅存于网⬆耽美小说，真正的爱情无论是👨是女都是可以打动一个人的，我身边就🈶这样1️⃣✅情侣让我彻底改变了对同性恋的看法，真正接触到才会发现同性恋就是普普通通的恋爱呀，和异性恋没🈶什么区别，那些同性恋者很勇敢，他🚪🉑以在常人的异样眼光⬇勇敢的表达爱情，真正接触了才知道原来同性恋👋是⬇流恶🆕的，而是和异性恋1️⃣样纯洁高贵的爱情	0
建议🧵👩结婚前，👨性一定要把怀胎🔟🈷分娩和坐月子的痛苦都体验1️⃣遍，这十个月1️⃣定要由她🚪照顾男性，以此作为她们生育时被👨性对待的标准。	1
这男的也是个舔🐶，这种情况⬇还不下💀🖐️起诉法院	1
这就是🍺判婚姻制度的♀⭕️	1
这也说明反同界多年的行动并不成功……	1
🀄国不存在种族歧视，因为在中国的原住民中没有黑种人。	1
你就👎与⭐⭐终成眷属了！¿	1
图片上🌶️个什么傻卵七海玩意是什么沸5️⃣🐶🎱尸体？	1
广🀂盗贼多，河🀁安徽假僧侣多，河南7️⃣丐多	1
这个答案有部分道理。雄性意识是1️⃣个民族的立身之本，雄性意识被弱化的民族丧失阳刚之气，必然衰弱，可能沦为💢🎁之族。美国大片都带🈶强烈的雄性意识，而🀀亚几国的雄性意识被弱化了，娘化明显，这是重大的审美安全隐患，其危害程度甚至高于意识形态战线的溃败！因为意识形态是思考的结果，它🉑以通过理性教育而塑造，而雄性意识是潜意识，是本能层次的事物，1️⃣旦被弱化，可能很难被扳回。女性的民族意识弱于男性，任何1️⃣个民族的崛起动力均源自雄性意识，这应该是事实。其原因可能相关于人类的原始🧬，群居动物的雄性会挑战💪者，争夺雌性，然后又🈶保护雌性之📕能，而雌性动物会依附于雄性强者，抛弃弱者。人类社会也🈶类似特征，比如古代蒙古人、🈵洲人经常屠👨而留女，比如当今1️⃣些女人无原则地倒贴外👨（她🚪的潜意识认为外👨是💪者），等等。华夏👨儿🚪，欲兴华夏，先复春秋阳刚奋扬之质朴精神，再复秦汉之尚武霸气之雄风，承袭我华夏先祖之💪者风范。	1
